movie,name from script,lemmatized name,gender,len of words
beverly-hills-copII.pdf,ANDERSON,ANDERSON,m,31
beverly-hills-copII.pdf,ASSISTANT MANAGER,ASSISTANT,u,28
beverly-hills-copII.pdf,MAY,MAY,f,28
beverly-hills-copII.pdf,FEMALE VOICE,FEMALE,u,28
beverly-hills-copII.pdf,. NANCY,,u,27
beverly-hills-copII.pdf,FAT COP,FAT,u,26
beverly-hills-copII.pdf,THE BEDROOM,THE,f,26
beverly-hills-copII.pdf,GUARD,GUARD,u,24
beverly-hills-copII.pdf,TAGGART,TAGGART,u,22
beverly-hills-copII.pdf,:hct:,hct,u,22
beverly-hills-copII.pdf,ORCHESTRA.,ORCHESTRA,u,21
beverly-hills-copII.pdf,BOGOMIL,BOGOMIL,m,19
beverly-hills-copII.pdf,#NAME?,,u,19
beverly-hills-copII.pdf,DRIVER (MAY),DRIVER,u,16
beverly-hills-copII.pdf,(re: Alex),re,u,15
beverly-hills-copII.pdf,(O.S.),OS,u,12
beverly-hills-copII.pdf,WICKED WANDA,WICKED,u,10
BlackPanther.pdf,S’YAN,S’YAN,u,3818
BlackPanther.pdf,T’CHAKA,T’CHAKA,u,2518
BlackPanther.pdf,T’CHALLA (CONT'D),T’CHALLA,u,2318
BlackPanther.pdf,MONICA (CONT'D),MONICA,f,2120
BlackPanther.pdf,ERIK,ERIK,m,1862
BlackPanther.pdf,BLACK PANTHER,BLACK,u,1773
BlackPanther.pdf,SILVER SABLE,SILVER,m,1183
BlackPanther.pdf,ZAWAVARI,ZAWAVARI,u,1182
BlackPanther.pdf,SAMUEL WALTERS,SAMUEL,m,1126
BlackPanther.pdf,CHRISTINE,CHRISTINE,f,1081
BlackPanther.pdf,LUKE,LUKE,m,941
BlackPanther.pdf,AGENT LYNNE,AGENT,u,928
BlackPanther.pdf,MONICA,MONICA,f,925
BlackPanther.pdf,JACK,JACK,m,832
BlackPanther.pdf,KLAW (CONT'D),KLAW,u,803
BlackPanther.pdf,LUKE (CONT'D),LUKE,m,738
BlackPanther.pdf,KLAW,KLAW,u,622
BlackPanther.pdf,MAX,MAX,m,601
BlackPanther.pdf,DIRECTOR COLLINS,DIRECTOR,u,588
BlackPanther.pdf,ERIK (O.S.),ERIK,m,508
BlackPanther.pdf,T’CHAKA (CONT'D),T’CHAKA,u,478
BlackPanther.pdf,STEVE,STEVE,m,477
BlackPanther.pdf,BARTENDER,BARTENDER,u,455
BlackPanther.pdf,S’YAN (V.O.),S’YAN,u,428
BlackPanther.pdf,ALEX,ALEX,m,389
BlackPanther.pdf,T’CHALLA,T’CHALLA,u,377
BlackPanther.pdf,ERIK (CONT'D),ERIK,m,360
BlackPanther.pdf,MONICA’S POV:,MONICA’S,u,355
BlackPanther.pdf,MR. PRINCE,MR,u,339
BlackPanther.pdf,SFX: CRASH,SFX,u,330
BlackPanther.pdf,JAMES GRAY,JAMES,m,320
BlackPanther.pdf,#NAME?,-,u,306
BlackPanther.pdf,DWAYNE,DWAYNE,m,301
BlackPanther.pdf,SHEIK AL-FAYED,SHEIK,u,291
BlackPanther.pdf,S’YAN (CONT'D),S’YAN,u,263
BlackPanther.pdf,N’JADAKA,N’JADAKA,u,249
BlackPanther.pdf,EXT. STREET,EXT,u,249
BlackPanther.pdf,ROOKIE AGENT,ROOKIE,u,243
BlackPanther.pdf,BOUNCER,BOUNCER,u,242
BlackPanther.pdf,CHASE,CHASE,m,240
BlackPanther.pdf,JACK (CONT'D),JACK,m,238
BlackPanther.pdf,CHET HARKNESS,CHET,m,202
BlackPanther.pdf,LATISHA,LATISHA,f,179
BlackPanther.pdf,UNKNOWN,UNKNOWN,u,179
BlackPanther.pdf,CONTINUOUS,INUOUS,u,168
BlackPanther.pdf,MAN,MAN,m,162
BlackPanther.pdf,MONICA (V.O.),MONICA,f,161
BlackPanther.pdf,MAX (CONT'D),MAX,m,152
BlackPanther.pdf,MONICA (O.S.),MONICA,f,148
BlackPanther.pdf,STEVE (CONT'D),STEVE,m,136
BlackPanther.pdf,SYAN (V.O.),SYAN,u,133
BlackPanther.pdf,TAKU,TAKU,m,125
BlackPanther.pdf,CHOPPER PILOT,CHOPPER,u,121
BlackPanther.pdf,YOUNG REPORTER,YOUNG,f,59
BlackPanther.pdf,CO-PILOT,CO,m,58
BlackPanther.pdf,W’KABI,W’KABI,u,58
BlackPanther.pdf,COUNCIL MEMBER,COUNCIL,u,42
BlackPanther.pdf,CUT TO:,CUT,u,27
BlackPanther.pdf,MERCENARY,MERCENARY,u,23
BlackPanther.pdf,DOM,DOM,u,22
Blazing-Saddles (1).pdf,BART:,BART,m,13211
Blazing-Saddles (1).pdf,TAGGART:,TAGGART,u,5341
Blazing-Saddles (1).pdf,LAMARR:,LAMARR,u,4926
Blazing-Saddles (1).pdf,JIM:,JIM,m,3706
Blazing-Saddles (1).pdf,LE PETOMANE:,LE,f,3405
Blazing-Saddles (1).pdf,LYLE:,LYLE,m,2012
Blazing-Saddles (1).pdf,LILI:,LILI,f,1968
Blazing-Saddles (1).pdf,HOWARD JOHNSON:,HOWARD,m,1485
Blazing-Saddles (1).pdf,REVEREND JOHNSON:,REVEREND,u,1220
Blazing-Saddles (1).pdf,BART,BART,m,894
Blazing-Saddles (1).pdf,MONGO:,MONGO,u,718
Blazing-Saddles (1).pdf,LAMARR :,LAMARR,u,675
Blazing-Saddles (1).pdf,VAN JOHNSON:,VAN,m,602
Blazing-Saddles (1).pdf,CHARLIE:,CHARLIE,m,601
Blazing-Saddles (1).pdf,OLSON JOHNSON:,OLSON,u,568
Blazing-Saddles (1).pdf,CUT TO:,CUT,u,567
Blazing-Saddles (1).pdf,GABBY JOHNSON:,GABBY,u,508
Blazing-Saddles (1).pdf,REV. JOHNSON:,REV,u,359
Blazing-Saddles (1).pdf,TOWNSFOLK,TOWNSFOLK,u,318
Blazing-Saddles (1).pdf,CHIEF:,CHIEF,u,314
Blazing-Saddles (1).pdf,MISS STEIN:,MISS,u,309
Blazing-Saddles (1).pdf,ADOLPH HITLER:,ADOLPH,m,304
Blazing-Saddles (1).pdf,HENDLEY LAMARR,HENDLEY,u,295
Blazing-Saddles (1).pdf,TOWNSPEOPLE CHEERING,TOWNSPEOPLE,u,272
Blazing-Saddles (1).pdf,BUDDY BIZARRE:,BUDDY,m,262
Blazing-Saddles (1).pdf,"REV, JOHNSON:","REV,",u,246
Blazing-Saddles (1).pdf,FIRST DANCER:,FIRST,u,244
Blazing-Saddles (1).pdf,LYLE,LYLE,m,231
Blazing-Saddles (1).pdf,TAGGART,TAGGART,u,227
Blazing-Saddles (1).pdf,BARBER:,BARBER,u,227
Blazing-Saddles (1).pdf,: CHARLIE:,,u,223
Blazing-Saddles (1).pdf,TONY :,TONY,m,209
Blazing-Saddles (1).pdf,REVEALING MONGO,REVEALING,u,208
Blazing-Saddles (1).pdf,OFFICIAL:,OFFICIAL,u,191
Blazing-Saddles (1).pdf,TO CAMERA),TO,m,181
Blazing-Saddles (1).pdf,MONGO,MONGO,u,179
Blazing-Saddles (1).pdf,HENRY:,HENRY,m,172
Blazing-Saddles (1).pdf,MONGO :,MONGO,u,172
Blazing-Saddles (1).pdf,"M.C,:","MC,",u,166
Blazing-Saddles (1).pdf,BORIS:,BORIS,m,165
Blazing-Saddles (1).pdf,LAMARR LEADING:,LAMARR,u,165
Blazing-Saddles (1).pdf,LAMARR,LAMARR,u,162
Blazing-Saddles (1).pdf,LAMARR ;,LAMARR,u,159
Blazing-Saddles (1).pdf,I'M TIRED,I,u,155
Blazing-Saddles (1).pdf,(TO CAMERA),TO,m,152
Blazing-Saddles (1).pdf,ELDERLY WOMAN:,ELDERLY,u,151
Blazing-Saddles (1).pdf,LE PETCMANE:,LE,f,141
Blazing-Saddles (1).pdf,MEXICAN BANDIT:,MEXICAN,u,140
Blazing-Saddles (1).pdf,TAGGART: :,TAGGART,u,136
Blazing-Saddles (1).pdf,LEOPOLD:,LEOPOLD,m,135
Blazing-Saddles (1).pdf,WINDOW,WINDOW,u,129
Blazing-Saddles (1).pdf,TOWNSPEOPLE,TOWNSPEOPLE,u,120
Blazing-Saddles (1).pdf,BARTENDER,BARTENDER,u,115
Blazing-Saddles (1).pdf,LAMARR'S HORDE,LAMARR,u,112
Blazing-Saddles (1).pdf,BART: .,BART,m,108
Blazing-Saddles (1).pdf,OLSON:,OLSON,u,108
Blazing-Saddles (1).pdf,PAINTER:,PAINTER,u,106
Blazing-Saddles (1).pdf,HOWARD:,HOWARD,m,106
Blazing-Saddles (1).pdf,SMALL POND,SMALL,u,106
Blazing-Saddles (1).pdf,JIM,JIM,m,103
Blazing-Saddles (1).pdf,INDIANS,INDIANS,u,102
Blazing-Saddles (1).pdf,DRIVER:,DRIVER,u,100
Blazing-Saddles (1).pdf,VAN JCHNSON:,VAN,m,99
Blazing-Saddles (1).pdf,HOWARD JOHNSON,HOWARD,m,98
Blazing-Saddles (1).pdf,WAGON,WAGON,u,98
Blazing-Saddles (1).pdf,BLACK WORKERS,BLACK,u,92
Blazing-Saddles (1).pdf,BAPTISM TODAY,BAPTISM,u,92
Blazing-Saddles (1).pdf,MOVIE SCREEN,MOVIE,u,92
Blazing-Saddles (1).pdf,MONGO:~,MONGO~,u,89
Blazing-Saddles (1).pdf,DAY,DAY,u,86
Blazing-Saddles (1).pdf,"""BLACK BART""",BLACK,u,83
Blazing-Saddles (1).pdf,FLUNKY:,FLUNKY,u,81
Blazing-Saddles (1).pdf,GOVERNOR,GOVERNOR,u,77
Blazing-Saddles (1).pdf,CHIEF,CHIEF,u,76
Blazing-Saddles (1).pdf,LITTLE WAGON,LITTLE,u,73
Blazing-Saddles (1).pdf,SAMUEL JOHNSON:,SAMUEL,m,70
Blazing-Saddles (1).pdf,; COWBOY:,;,u,64
Blazing-Saddles (1).pdf,MAN:,MAN,m,62
Blazing-Saddles (1).pdf,SHERIFF:,SHERIFF,u,60
Blazing-Saddles (1).pdf,BART'S TABLE,BART,m,60
Blazing-Saddles (1).pdf,SHERIFT:,SHERIFT,u,57
Blazing-Saddles (1).pdf,RIDGE,RIDGE,u,57
Blazing-Saddles (1).pdf,CLOSEUP.OF LAMARR,CLOSEUPOF,u,57
Blazing-Saddles (1).pdf,TOURIST MAN:,TOURIST,u,55
Blazing-Saddles (1).pdf,~ BART:,~,u,54
Blazing-Saddles (1).pdf,HARRIET JOHNSON:,HARRIET,f,51
Blazing-Saddles (1).pdf,LAMARR: (Cont.),LAMARR,u,51
Blazing-Saddles (1).pdf,BART: (Cont.),BART,m,50
Blazing-Saddles (1).pdf,INT. THEATRE,INT,u,49
Blazing-Saddles (1).pdf,. LAMARR,,u,46
Blazing-Saddles (1).pdf,TAGGART :,TAGGART,u,44
Blazing-Saddles (1).pdf,VOICES:,VOICES,u,44
Blazing-Saddles (1).pdf,(AD LIB),AD,m,41
Blazing-Saddles (1).pdf,BART: ’,BART,m,41
Blazing-Saddles (1).pdf,TOWNSFOLK:,TOWNSFOLK,u,40
Blazing-Saddles (1).pdf,TOWNSPEOPLE.,TOWNSPEOPLE,u,39
Blazing-Saddles (1).pdf,DOOR,DOOR,f,39
Blazing-Saddles (1).pdf,ASSISTANT DIRECTOR:,ASSISTANT,u,36
Blazing-Saddles (1).pdf,FIGHTER:,FIGHTER,u,36
Blazing-Saddles (1).pdf,OLSON JOHNSON,OLSON,u,35
Blazing-Saddles (1).pdf,CAMERA,CAMERA,u,34
Blazing-Saddles (1).pdf,EVERYONE:,EVERYONE,u,32
Blazing-Saddles (1).pdf,TABLES,TABLES,u,32
Blazing-Saddles (1).pdf,CUTTHROAT:,CUTTHROAT,u,31
Blazing-Saddles (1).pdf,JIM: :,JIM,m,31
Blazing-Saddles (1).pdf,PRISONER: (JIM),PRISONER,u,29
Blazing-Saddles (1).pdf,SHERIFF,SHERIFF,u,27
Blazing-Saddles (1).pdf,(continuing) :,continuing,u,27
Blazing-Saddles (1).pdf,TAGGART:;,TAGGART;,u,27
Blazing-Saddles (1).pdf,DUCK.,DUCK,u,26
Blazing-Saddles (1).pdf,BAKERY MAN:,BAKERY,u,25
Blazing-Saddles (1).pdf,MAN,MAN,m,24
Blazing-Saddles (1).pdf,LAMARR: ’,LAMARR,u,24
Blazing-Saddles (1).pdf,WOMAN,WOMAN,u,23
Blazing-Saddles (1).pdf,INSERT,INSERT,u,22
Blazing-Saddles (1).pdf,CHORUS:,CHORUS,u,22
Blazing-Saddles (1).pdf,~~ BART:,~~,u,19
Blazing-Saddles (1).pdf,VARIOUS TOWNSPEOPLE,VARIOUS,u,19
Blazing-Saddles (1).pdf,THE END,THE,f,19
Blazing-Saddles (1).pdf,HORIZON,HORIZON,u,18
Blazing-Saddles (1).pdf,TOURIST MOTHER:,TOURIST,u,18
Blazing-Saddles (1).pdf,EXT. BUILDING,EXT,u,17
Blazing-Saddles (1).pdf,CREDITS BEGIN:,CREDITS,u,15
Blazing-Saddles (1).pdf,: LAMARR:,,u,15
Blazing-Saddles (1).pdf,ALL:,ALL,u,15
Blazing-Saddles (1).pdf,MEN,MEN,m,13
Blazing-Saddles (1).pdf,CHORUS :,CHORUS,u,12
Blazing-Saddles (1).pdf,TOWNSPEOPLE:,TOWNSPEOPLE,u,12
Blazing-Saddles (1).pdf,LAMARR;,LAMARR;,u,10
butch-cassidy-and-the-sundance-kid-1969.pdf,BUTCH CASSIDY,BUTCH,m,221
butch-cassidy-and-the-sundance-kid-1969.pdf,GROUND,GROUND,u,185
butch-cassidy-and-the-sundance-kid-1969.pdf,:aUTCH,aUTCH,u,171
butch-cassidy-and-the-sundance-kid-1969.pdf,BOTCH,BOTCH,u,159
butch-cassidy-and-the-sundance-kid-1969.pdf,#NAME?,--,u,156
butch-cassidy-and-the-sundance-kid-1969.pdf,ETTA,ETTA,f,154
butch-cassidy-and-the-sundance-kid-1969.pdf,LOGAN,LOGAN,m,150
butch-cassidy-and-the-sundance-kid-1969.pdf,BLEDSOE,BLEDSOE,u,148
butch-cassidy-and-the-sundance-kid-1969.pdf,SECOND CITIZEN,SECOND,u,138
butch-cassidy-and-the-sundance-kid-1969.pdf,GARRIS,GARRIS,u,134
butch-cassidy-and-the-sundance-kid-1969.pdf,EI'TA SUNDANCE,EI,m,128
butch-cassidy-and-the-sundance-kid-1969.pdf,",I",",I",u,123
butch-cassidy-and-the-sundance-kid-1969.pdf,THIRD CUSTOMER,THIRD,u,122
butch-cassidy-and-the-sundance-kid-1969.pdf,. MARSHAL,,u,113
butch-cassidy-and-the-sundance-kid-1969.pdf,AGNES,AGNES,f,113
butch-cassidy-and-the-sundance-kid-1969.pdf,SUNDANCE'$ VOICE,SUNDANCE'$,u,113
butch-cassidy-and-the-sundance-kid-1969.pdf,ENGINEER,ENGINEER,u,111
butch-cassidy-and-the-sundance-kid-1969.pdf,WOODCOCK'S VOICE,WOODCOCK,u,111
butch-cassidy-and-the-sundance-kid-1969.pdf,GIRL,GIRL,u,110
butch-cassidy-and-the-sundance-kid-1969.pdf,.BUTCH,BUTCH,m,108
butch-cassidy-and-the-sundance-kid-1969.pdf,THE MULES,THE,f,100
butch-cassidy-and-the-sundance-kid-1969.pdf,DEEPER WOODS,DEEPER,u,98
butch-cassidy-and-the-sundance-kid-1969.pdf,CUT TQ:,CUT,u,97
butch-cassidy-and-the-sundance-kid-1969.pdf,GUARD,GUARD,u,93
butch-cassidy-and-the-sundance-kid-1969.pdf,", I",",",u,91
butch-cassidy-and-the-sundance-kid-1969.pdf,SECOND CUSTOMER,SECOND,u,90
butch-cassidy-and-the-sundance-kid-1969.pdf,SDNDANCE'S VOICE,SDNDANCE,u,89
butch-cassidy-and-the-sundance-kid-1969.pdf,SUNDA:.CE,SUNDACE,u,87
butch-cassidy-and-the-sundance-kid-1969.pdf,WOODCOCK,WOODCOCK,u,82
butch-cassidy-and-the-sundance-kid-1969.pdf,SALESMAN,SALESMAN,u,81
butch-cassidy-and-the-sundance-kid-1969.pdf,ROOM,ROOM,u,81
butch-cassidy-and-the-sundance-kid-1969.pdf,MACON,MACON,u,73
butch-cassidy-and-the-sundance-kid-1969.pdf,VOICE,VOICE,u,72
butch-cassidy-and-the-sundance-kid-1969.pdf,E:l'TA,El,f,69
butch-cassidy-and-the-sundance-kid-1969.pdf,:RESTAURANT OWNER,RESTAURANT,u,66
butch-cassidy-and-the-sundance-kid-1969.pdf,MARSHAL,MARSHAL,u,65
butch-cassidy-and-the-sundance-kid-1969.pdf,REFLECTION SHOT,REFLECTION,u,64
butch-cassidy-and-the-sundance-kid-1969.pdf,SUNDANCE -DAY,SUNDANCE,u,58
butch-cassidy-and-the-sundance-kid-1969.pdf,PLAYER,PLAYER,u,56
butch-cassidy-and-the-sundance-kid-1969.pdf,.Listen: your,Listen,u,56
butch-cassidy-and-the-sundance-kid-1969.pdf,BUTCH.,BUTCH,m,54
butch-cassidy-and-the-sundance-kid-1969.pdf,BUTCH,BUTCH,m,53
butch-cassidy-and-the-sundance-kid-1969.pdf,NEWS,NEWS,u,52
butch-cassidy-and-the-sundance-kid-1969.pdf,MARSHAL:·,MARSHAL·,u,52
butch-cassidy-and-the-sundance-kid-1969.pdf,CHIEF CORREGIDOR,CHIEF,u,52
butch-cassidy-and-the-sundance-kid-1969.pdf,MARSHAL'S VOICE,MARSHAL,u,51
butch-cassidy-and-the-sundance-kid-1969.pdf,FIREMAH,FIREMAH,u,50
butch-cassidy-and-the-sundance-kid-1969.pdf,:SUTCH,SUTCH,u,49
butch-cassidy-and-the-sundance-kid-1969.pdf,BUTCH·,BUTCH·,u,48
butch-cassidy-and-the-sundance-kid-1969.pdf,SUNDAUCE,SUNDAUCE,u,48
butch-cassidy-and-the-sundance-kid-1969.pdf,BUT.CH,BUTCH,m,45
butch-cassidy-and-the-sundance-kid-1969.pdf,FIREMAN,FIREMAN,u,44
butch-cassidy-and-the-sundance-kid-1969.pdf,D. ETTA,D,u,44
butch-cassidy-and-the-sundance-kid-1969.pdf,A VOICE,A,u,43
butch-cassidy-and-the-sundance-kid-1969.pdf,MUSTACHED MAN,MUSTACHED,u,42
butch-cassidy-and-the-sundance-kid-1969.pdf,BUTCH•S VOICE,BUTCH•S,u,42
butch-cassidy-and-the-sundance-kid-1969.pdf,"SUHDA;,CE","SUHDA;,CE",u,42
butch-cassidy-and-the-sundance-kid-1969.pdf,GARRIS• VOICE,GARRIS•,u,42
butch-cassidy-and-the-sundance-kid-1969.pdf,SUNDANCE'S VOICE,SUNDANCE,u,41
butch-cassidy-and-the-sundance-kid-1969.pdf,"A, BUTCH","A,",u,41
butch-cassidy-and-the-sundance-kid-1969.pdf,BUTCH'S VOICE,BUTCH,m,40
butch-cassidy-and-the-sundance-kid-1969.pdf,I.,I,u,40
butch-cassidy-and-the-sundance-kid-1969.pdf,BANK PEOPLE,BANK,u,37
butch-cassidy-and-the-sundance-kid-1969.pdf,' SUNDANCE,',u,37
butch-cassidy-and-the-sundance-kid-1969.pdf,ENODIEER,ENODIEER,u,36
butch-cassidy-and-the-sundance-kid-1969.pdf,BANK CLERK,BANK,u,34
butch-cassidy-and-the-sundance-kid-1969.pdf,SUIIDANCE,SUIIDANCE,u,34
butch-cassidy-and-the-sundance-kid-1969.pdf,MIRAGE SHOT,MIRAGE,u,33
butch-cassidy-and-the-sundance-kid-1969.pdf,#NAME?,-,u,32
butch-cassidy-and-the-sundance-kid-1969.pdf,FIRST CUSTOMER,FIRST,u,31
butch-cassidy-and-the-sundance-kid-1969.pdf,BUTCH ETTA,BUTCH,m,30
butch-cassidy-and-the-sundance-kid-1969.pdf,S'ONDANCE'S VOICE,S,u,29
butch-cassidy-and-the-sundance-kid-1969.pdf,BULL: BLEDSOE,BULL,u,29
butch-cassidy-and-the-sundance-kid-1969.pdf,ARMED GUARD,ARMED,u,29
butch-cassidy-and-the-sundance-kid-1969.pdf,CAPTAIN,CAPTAIN,u,29
butch-cassidy-and-the-sundance-kid-1969.pdf,SALESMAN.,SALESMAN,u,28
butch-cassidy-and-the-sundance-kid-1969.pdf,AND SUNDANCE,AND,u,28
butch-cassidy-and-the-sundance-kid-1969.pdf,HEAD POLICEMAN,HEAD,u,28
butch-cassidy-and-the-sundance-kid-1969.pdf,LEADER,LEADER,u,26
butch-cassidy-and-the-sundance-kid-1969.pdf,HARVEY.LOGAN'S VOICE,HARVEYLOGAN,u,25
butch-cassidy-and-the-sundance-kid-1969.pdf,C'CT TO:,C,u,23
butch-cassidy-and-the-sundance-kid-1969.pdf,THE DOOR,THE,f,21
butch-cassidy-and-the-sundance-kid-1969.pdf,SUND.AXCE,SUNDAXCE,u,20
butch-cassidy-and-the-sundance-kid-1969.pdf,Come:-? Si?,Come-?,u,20
butch-cassidy-and-the-sundance-kid-1969.pdf,THE SUN,THE,f,19
butch-cassidy-and-the-sundance-kid-1969.pdf,THE TELLER,THE,f,17
butch-cassidy-and-the-sundance-kid-1969.pdf,BUTCH SUNDANCE,BUTCH,m,15
butch-cassidy-and-the-sundance-kid-1969.pdf,'?RE ENGINEER,'?RE,u,14
butch-cassidy-and-the-sundance-kid-1969.pdf,BANK EXECUTIVE,BANK,u,12
butch-cassidy-and-the-sundance-kid-1969.pdf,TELLER,TELLER,u,12
butch-cassidy-and-the-sundance-kid-1969.pdf,SUNDANCE,SUNDANCE,u,11
butch-cassidy-and-the-sundance-kid-1969.pdf,I •,I,u,11
butch-cassidy-and-the-sundance-kid-1969.pdf,FIRST POLICEMAN,FIRST,u,11
butch-cassidy-and-the-sundance-kid-1969.pdf,SUNDANCE·,SUNDANCE·,u,11
butch-cassidy-and-the-sundance-kid-1969.pdf,#NAME?,,u,11
butch-cassidy-and-the-sundance-kid-1969.pdf,"I ,",I,u,10
butch-cassidy-and-the-sundance-kid-1969.pdf,BUTCR•S VOICE,BUTCR•S,u,10
casablanca.pdf,LAUGHTER.,LAUGHTER,u,306
casablanca.pdf,NARRATOR (V.O.),NARRATOR,u,213
casablanca.pdf,ORDERLY,ORDERLY,u,207
casablanca.pdf,SAM,SAM,m,201
casablanca.pdf,POLICE OFFICER,POLICE,u,197
casablanca.pdf,GERMAN,GERMAN,m,180
casablanca.pdf,EUROPEAN,EUROPEAN,u,165
casablanca.pdf,GENDARME,GENDARME,u,160
casablanca.pdf,CROWD,CROWD,u,154
casablanca.pdf,NATIVE,NATIVE,u,153
casablanca.pdf,INSERT LETTER,INSERT,u,147
casablanca.pdf,MOOR,MOOR,u,145
casablanca.pdf,ENGLISHWOMAN,ENGLISHWOMAN,u,144
casablanca.pdf,SECOND POLICEMAN,SECOND,u,123
casablanca.pdf,FERRARI,FERRARI,u,120
casablanca.pdf,CONSPIRATOR,CONSPIRATOR,u,114
casablanca.pdf,RICK,RICK,m,105
casablanca.pdf,ARAB,ARAB,u,103
casablanca.pdf,OFFICER,OFFICER,u,90
casablanca.pdf,MAN,MAN,m,86
casablanca.pdf,FIRST POLICEMAN,FIRST,u,81
casablanca.pdf,MR. LEUCHTAG,MR,u,73
casablanca.pdf,UGARTE,UGARTE,u,69
casablanca.pdf,SACHA,SACHA,f,67
casablanca.pdf,CUSTOMER,CUSTOMER,u,64
casablanca.pdf,HEADWAITER,HEADWAITER,u,62
casablanca.pdf,TONELLI,TONELLI,u,61
casablanca.pdf,ABDUL,ABDUL,m,59
casablanca.pdf,AIDE,AIDE,f,56
casablanca.pdf,ILSA,ILSA,f,56
casablanca.pdf,SECOND WOMAN,SECOND,u,55
casablanca.pdf,WAITER,WAITER,u,50
casablanca.pdf,FRENCH OFFICER,FRENCH,u,49
casablanca.pdf,FIRST WOMAN,FIRST,u,48
casablanca.pdf,GERMAN OFFICER,GERMAN,m,48
casablanca.pdf,WOMAN,WOMAN,u,40
casablanca.pdf,ANNINA,ANNINA,f,35
casablanca.pdf,YVONNE,YVONNE,f,35
casablanca.pdf,ENGLISHMAN,ENGLISHMAN,u,33
casablanca.pdf,CLOSED,CLOSED,u,33
casablanca.pdf,CIVILIAN,CIVILIAN,u,30
casablanca.pdf,BERGER,BERGER,u,30
casablanca.pdf,HEINZE,HEINZE,u,29
casablanca.pdf,REFUGEE,REFUGEE,u,25
casablanca.pdf,STRASSER,STRASSER,u,23
casablanca.pdf,JAN,JAN,m,22
casablanca.pdf,LASZLO,LASZLO,u,19
casablanca.pdf,CROUPIER,CROUPIER,u,19
casablanca.pdf,TOURIST,TOURIST,u,17
casablanca.pdf,EMIL,EMIL,m,15
casablanca.pdf,CASHIER,CASHIER,u,13
casablanca.pdf,MRS. LEUCHTAG,MRS,u,10
Cleopatra.pdf,His ambition:,His,m,89
dark-knight.php,PRISONER,PRISONER,u,320
dark-knight.php,LITTLE BOY,LITTLE,u,289
dark-knight.php,Above:,Above,u,226
dark-knight.php,LAWYER (V.O.),LAWYER,u,223
dark-knight.php,TALIA,TALIA,f,220
dark-knight.php,VETERAN COP,VETERAN,u,205
dark-knight.php,BLAKE (CONT'D),BLAKE,m,198
dark-knight.php,STRYVER,STRYVER,u,196
dark-knight.php,DOCTOR,DOCTOR,u,193
dark-knight.php,SNIPER,SNIPER,u,193
dark-knight.php,(NODS),NODS,u,187
dark-knight.php,ALLEN,ALLEN,m,184
dark-knight.php,MAYOR (V.O.),MAYOR,u,183
dark-knight.php,DWP MAN,DWP,u,181
dark-knight.php,EXPLODES...,EXPLODES,u,178
dark-knight.php,GORDON (V.O),GORDON,m,176
dark-knight.php,TALIA (CONT'D),TALIA,f,174
dark-knight.php,MAYOR,MAYOR,u,160
dark-knight.php,UNIFORM,UNIFORM,u,160
dark-knight.php,BANE (CONT'D),BANE,u,147
dark-knight.php,MIRANDA,MIRANDA,f,145
dark-knight.php,BANE,BANE,u,143
dark-knight.php,(ON TV),ON,m,140
dark-knight.php,WAYNE (O.S.),WAYNE,m,131
dark-knight.php,GANGBANGER,GANGBANGER,u,131
dark-knight.php,CATWOMAN (O.S.),CATWOMAN,u,130
dark-knight.php,MERCERNARY,MERCERNARY,u,130
dark-knight.php,(HORRIFIED),HORRIFIED,u,125
dark-knight.php,BATMAN (O.S.),BATMAN,u,123
dark-knight.php,CATWOMAN,CATWOMAN,u,118
dark-knight.php,(TO BLAKE),TO,m,117
dark-knight.php,CRANE,CRANE,u,116
dark-knight.php,LAWYER,LAWYER,u,112
dark-knight.php,(INTO RADIO),INTO,u,111
dark-knight.php,MIRANDA/TALIA,MIRANDA/TALIA,u,111
dark-knight.php,MIRANDA (O.S),MIRANDA,f,108
dark-knight.php,THIRD PRISONER,THIRD,u,107
dark-knight.php,ALFRED (CONT'D),ALFRED,m,107
dark-knight.php,BLIND PRISONER,BLIND,u,107
dark-knight.php,BLAKE (O.S.),BLAKE,m,103
dark-knight.php,LEAD MERCENARY,LEAD,u,103
dark-knight.php,SECURITY CHIEF,SECURITY,u,102
dark-knight.php,FREDERICKS,FREDERICKS,u,101
dark-knight.php,GENERAL,GENERAL,m,101
dark-knight.php,(SHRUGS),SHRUGS,u,98
dark-knight.php,TALIA (V.O.),TALIA,f,97
dark-knight.php,TV ANNOUNCER,TV,u,93
dark-knight.php,(OVER TV),OVER,u,92
dark-knight.php,CIA MAN,CIA,u,91
dark-knight.php,(RISING),RISING,u,91
dark-knight.php,(GRAVE),GRAVE,u,91
dark-knight.php,(SMASHES GAVEL),SMASHES,u,91
dark-knight.php,APPLICATION COMPLETE,APPLICATION,u,90
dark-knight.php,COMPANY VALET,COMPANY,u,90
dark-knight.php,(ANNOYED),ANNOYED,u,85
dark-knight.php,(REALIZES),REALIZES,u,85
dark-knight.php,(CONFUSED),CONFUSED,u,83
dark-knight.php,WORKER,WORKER,u,81
dark-knight.php,SKINNY PRISONER,SKINNY,u,80
dark-knight.php,BANE (V.O.),BANE,u,79
dark-knight.php,GORDON (O.S.),GORDON,m,77
dark-knight.php,BANE (O.S.),BANE,u,77
